Crosshead speed,10,mm/min,,,,,,,
Tensile strain,25.4,mm,,,,,Area,2.64044E-05,
,,,,,,,,,
Time,Extension,Load,Strain from Extensometer,,,,,,
(s),(mm),(N),(mm/mm),,,,,Stress,Strain
199.5,33.25077,25.71725,0,,,,,973975.9283,237.1614619
199.55,33.25843,25.72937,0,,,,,974434.9427,237.2160969
199.6,33.26671,25.72436,0,,,,,974245.2016,237.2751541
199.65,33.27562,25.74664,0,,,,,975089.0003,237.3387048
199.7,33.28406,25.76041,0,,,,,975610.5043,237.3989031
199.75,33.29171,25.76998,0,,,,,975972.9439,237.4534669
199.8,33.30015,25.76214,0,,,,,975676.0237,237.5136652
199.85,33.30906,25.76778,0,,,,,975889.6245,237.5772159
199.9,33.31718,25.78731,0,,,,,976629.2739,237.6351319
199.95,33.32515,25.80736,0,,,,,977388.617,237.691978
200,33.33374,25.81513,0,,,,,977682.8862,237.7532463
200.05,33.34234,25.82088,0,,,,,977900.6529,237.8145859
200.1,33.35015,25.84431,0,,,,,978788.005,237.8702908
200.15,33.35859,25.83229,0,,,,,978332.7779,237.9304891
200.2,33.36718,25.84186,0,,,,,978695.2175,237.9917574
200.25,33.37546,25.86115,0,,,,,979425.7775,238.0508146
200.3,33.38328,25.865,0,,,,,979571.5866,238.1065908
200.35,33.39202,25.87212,0,,,,,979841.2386,238.168929
200.4,33.40046,25.85742,0,,,,,979284.5132,238.2291274
200.45,33.40843,25.88216,0,,,,,980221.4782,238.2859735
200.5,33.41687,25.88146,0,,,,,980194.9675,238.3461719
200.55,33.42577,25.90118,0,,,,,980941.8127,238.4096512
200.6,33.4339,25.92402,0,,,,,981806.8201,238.4676385
200.65,33.44171,25.91816,0,,,,,981584.8874,238.5233434
200.7,33.45031,25.92764,0,,,,,981943.9184,238.584683
200.75,33.45921,25.9617,0,,,,,983233.855,238.6481623
200.8,33.46703,25.94333,0,,,,,982538.1376,238.7039386
200.85,33.47499,25.95546,0,,,,,982997.5307,238.7607134
200.9,33.4839,25.96056,0,,,,,983190.6803,238.824264
200.95,33.49234,25.97219,0,,,,,983631.1372,238.8844624
201,33.50015,25.98424,0,,,,,984087.5006,238.9401673
201.05,33.50859,25.98059,0,,,,,983949.266,239.0003657
201.1,33.51734,25.98544,0,,,,,984132.9475,239.0627752
201.15,33.52531,26.01666,0,,,,,985315.3262,239.1196213
201.2,33.53328,26.02221,0,,,,,985525.5185,239.1764674
201.25,33.54203,26.00176,0,,,,,984751.0263,239.2388769
201.3,33.55062,26.02267,0,,,,,985542.9398,239.3001451
201.35,33.55843,26.03263,0,,,,,985920.1497,239.35585
201.4,33.56687,26.04928,0,,,,,986550.7264,239.4160484
201.45,33.57561,26.03042,0,,,,,985836.4515,239.4783865
201.5,33.58374,26.0747,0,,,,,987513.4447,239.5363739
201.55,33.59171,26.0593,0,,,,,986930.2086,239.59322
201.6,33.60046,26.08237,0,,,,,987803.9266,239.6556294
201.65,33.6089,26.08698,0,,,,,987978.5187,239.7158278
201.7,33.61687,26.09274,0,,,,,988196.6642,239.7726739
201.75,33.62531,26.09507,0,,,,,988284.9071,239.8328723
201.8,33.63406,26.10641,0,,,,,988714.3809,239.8952818
201.85,33.64202,26.14014,0,,,,,989991.8195,239.9520566
201.9,33.64999,26.13456,0,,,,,989780.4911,240.0089027
201.95,33.65874,26.1483,0,,,,,990300.8589,240.0713121
202,33.66749,26.14347,0,,,,,990117.9349,240.1337216
202.05,33.67515,26.15372,0,,,,,990506.1278,240.1883566
202.1,33.68327,26.17318,0,,,,,991243.1261,240.2462726
202.15,33.69218,26.15957,0,,,,,990727.6818,240.3098233
202.2,33.70046,26.15852,0,,,,,990687.9157,240.3688805
202.25,33.70827,26.18944,0,,,,,991858.9326,240.4245854
202.3,33.71687,26.18551,0,,,,,991710.0938,240.485925
202.35,33.72562,26.20324,0,,,,,992381.5728,240.5483344
202.4,33.73375,26.19663,0,,,,,992131.2357,240.6063217
202.45,33.74171,26.21314,0,,,,,992756.5103,240.6630965
202.5,33.75031,26.2276,0,,,,,993304.1463,240.7244361
202.55,33.7589,26.24332,0,,,,,993899.5016,240.7857044
202.6,33.76702,26.23569,0,,,,,993610.5346,240.8436204
202.65,33.77546,26.25121,0,,,,,994198.3154,240.9038187
202.7,33.7839,26.26499,0,,,,,994720.1981,240.9640171
202.75,33.79187,26.27678,0,,,,,995166.7146,241.0208632
202.8,33.80015,26.2641,0,,,,,994686.4916,241.0799204
202.85,33.8089,26.30529,0,,,,,996246.4589,241.1423299
202.9,33.81734,26.30867,0,,,,,996374.4679,241.2025283
202.95,33.825,26.30751,0,,,,,996330.5358,241.2571633
203,33.83358,26.30531,0,,,,,996247.2164,241.3183602
203.05,33.84233,26.29778,0,,,,,995962.0366,241.3807697
203.1,33.8503,26.33035,0,,,,,997195.5432,241.4376158
203.15,33.85812,26.34306,0,,,,,997676.9023,241.4933921
203.2,33.86702,26.35625,0,,,,,998176.4403,241.5568714
203.25,33.87577,26.35435,0,,,,,998104.4826,241.6192809
203.3,33.88343,26.37265,0,,,,,998797.5489,241.6739159
203.35,33.89156,26.36022,0,,,,,998326.794,241.7319032
203.4,33.90062,26.37669,0,,,,,998950.5537,241.7965237
203.45,33.90906,26.38252,0,,,,,999171.3502,241.8567221
203.5,33.91671,26.39068,0,,,,,999480.3896,241.9112858
203.55,33.92515,26.40828,0,,,,,1000146.945,241.9714842
203.6,33.93406,26.39735,0,,,,,999732.999,242.0350349
203.65,33.94218,26.41289,0,,,,,1000321.537,242.0929509
203.7,33.94999,26.43764,0,,,,,1001258.881,242.1486558
203.75,33.95874,26.43414,0,,,,,1001126.327,242.2110652
203.8,33.96734,26.46074,0,,,,,1002133.735,242.2724048
203.85,33.97531,26.45165,0,,,,,1001789.474,242.3292509
203.9,33.98359,26.48184,0,,,,,1002932.845,242.3883081
203.95,33.99218,26.46037,0,,,,,1002119.722,242.4495764
204,34.00031,26.48205,0,,,,,1002940.798,242.5075637
204.05,34.00843,26.49639,0,,,,,1003483.889,242.5654797
204.1,34.01702,26.49847,0,,,,,1003562.664,242.626748
204.15,34.02546,26.50669,0,,,,,1003873.976,242.6869463
204.2,34.03343,26.53264,0,,,,,1004856.766,242.7437924
204.25,34.04187,26.51357,0,,,,,1004134.538,242.8039908
204.3,34.05077,26.5417,0,,,,,1005199.891,242.8674702
204.35,34.05874,26.52724,0,,,,,1004652.255,242.9243163
204.4,34.06671,26.56556,0,,,,,1006103.528,242.9811624
204.45,34.07531,26.57362,0,,,,,1006408.78,243.042502
204.5,34.08406,26.57378,0,,,,,1006414.84,243.1049114
204.55,34.09203,26.56697,0,,,,,1006156.928,243.1617576
204.6,34.09999,26.58441,0,,,,,1006817.424,243.2185323
204.65,34.1089,26.58393,0,,,,,1006799.246,243.282083
204.7,34.11734,26.60695,0,,,,,1007671.07,243.3422814
204.75,34.12515,26.61053,0,,,,,1007806.653,243.3979863
204.8,34.13343,26.62138,0,,,,,1008217.57,243.4570435
204.85,34.14218,26.62721,0,,,,,1008438.366,243.5194529
204.9,34.15031,26.64739,0,,,,,1009202.633,243.5774403
204.95,34.15828,26.65783,0,,,,,1009598.022,243.6342864
205,34.16703,26.6288,0,,,,,1008498.584,243.6966958
205.05,34.17546,26.65215,0,,,,,1009382.906,243.7568229
205.1,34.18343,26.66766,0,,,,,1009970.308,243.813669
205.15,34.19187,26.68947,0,,,,,1010796.307,243.8738674
205.2,34.20062,26.69842,0,,,,,1011135.265,243.9362769
205.25,34.20874,26.70973,0,,,,,1011563.603,243.9941928
205.3,34.21671,26.69838,0,,,,,1011133.75,244.0510389
205.35,34.22546,26.72683,0,,,,,1012211.222,244.1134484
205.4,34.2339,26.71948,0,,,,,1011932.86,244.1736468
205.45,34.24187,26.73239,0,,,,,1012421.793,244.2304929
205.5,34.25031,26.73005,0,,,,,1012333.172,244.2906913
205.55,34.25906,26.7536,0,,,,,1013225.069,244.3531008
205.6,34.26702,26.75172,0,,,,,1013153.868,244.4098755
205.65,34.27499,26.77454,0,,,,,1014018.118,244.4667217
205.7,34.28374,26.74218,0,,,,,1012792.565,244.5291311
205.75,34.29234,26.78549,0,,,,,1014432.822,244.5904707
205.8,34.30015,26.77777,0,,,,,1014140.446,244.6461756
205.85,34.30827,26.78232,0,,,,,1014312.766,244.7040916
205.9,34.31718,26.81192,0,,,,,1015433.791,244.7676423
205.95,34.32562,26.79787,0,,,,,1014901.683,244.8278407
206,34.33343,26.82992,0,,,,,1016115.496,244.8835456
206.05,34.34187,26.84244,0,,,,,1016589.659,244.9437439
206.1,34.35062,26.84505,0,,,,,1016688.506,245.0061534
206.15,34.35859,26.85816,0,,,,,1017185.015,245.0629995
206.2,34.36671,26.86485,0,,,,,1017438.381,245.1209155
206.25,34.37546,26.88487,0,,,,,1018196.588,245.183325
206.3,34.3839,26.86647,0,,,,,1017499.735,245.2435234
206.35,34.39187,26.88384,0,,,,,1018157.58,245.3003695
206.4,34.40031,26.88996,0,,,,,1018389.359,245.3605679
206.45,34.4089,26.89952,0,,,,,1018751.42,245.4218361
206.5,34.41703,26.91306,0,,,,,1019264.214,245.4798234
206.55,34.42515,26.92238,0,,,,,1019617.185,245.5377394
206.6,34.4339,26.93902,0,,,,,1020247.383,245.6001489
206.65,34.44218,26.9158,0,,,,,1019367.984,245.6592061
206.7,34.45015,26.92618,0,,,,,1019761.1,245.7160522
206.75,34.45843,26.958,0,,,,,1020966.203,245.7751094
206.8,34.46718,26.95324,0,,,,,1020785.93,245.8375188
206.85,34.4753,26.99051,0,,,,,1022197.437,245.8954348
206.9,34.48312,26.97455,0,,,,,1021592.992,245.951211
206.95,34.49202,26.98837,0,,,,,1022116.39,246.0146904
207,34.50077,26.97463,0,,,,,1021596.022,246.0770998
207.05,34.50843,27.00834,0,,,,,1022872.703,246.1317349
207.1,34.51656,27.01696,0,,,,,1023199.164,246.1897222
207.15,34.52562,27.02856,0,,,,,1023638.484,246.2543427
207.2,34.53406,27.02537,0,,,,,1023517.671,246.3145411
207.25,34.54171,27.04143,0,,,,,1024125.903,246.3691048
207.3,34.55015,27.06381,0,,,,,1024973.489,246.4293032
207.35,34.55906,27.06455,0,,,,,1025001.515,246.4928539
207.4,34.56702,27.05021,0,,,,,1024458.424,246.5496287
207.45,34.57515,27.06493,0,,,,,1025015.906,246.607616
207.5,34.58374,27.09873,0,,,,,1026295.996,246.6688842
207.55,34.59234,27.07637,0,,,,,1025449.168,246.7302238
207.6,34.60015,27.10826,0,,,,,1026656.921,246.7859287
207.65,34.60843,27.10833,0,,,,,1026659.572,246.8449859
207.7,34.61718,27.11654,0,,,,,1026970.505,246.9073954
207.75,34.62531,27.13769,0,,,,,1027771.508,246.9653827
207.8,34.63343,27.11792,0,,,,,1027022.769,247.0232987
207.85,34.64202,27.12923,0,,,,,1027451.107,247.0845669
207.9,34.65046,27.16107,0,,,,,1028656.966,247.1447653
207.95,34.65828,27.15487,0,,,,,1028422.157,247.2005416
208,34.66687,27.16437,0,,,,,1028781.945,247.2618098
208.05,34.67562,27.18843,0,,,,,1029693.157,247.3242193
208.1,34.68375,27.18297,0,,,,,1029486.373,247.3822066
208.15,34.69172,27.18964,0,,,,,1029738.983,247.4390527
208.2,34.70031,27.20977,0,,,,,1030501.356,247.500321
208.25,34.70921,27.18759,0,,,,,1029661.344,247.5638003
208.3,34.71702,27.21522,0,,,,,1030707.761,247.6195052
208.35,34.72499,27.23687,0,,,,,1031527.7,247.6763513
208.4,34.7339,27.24618,0,,,,,1031880.293,247.739902
208.45,34.74234,27.24675,0,,,,,1031901.88,247.8001004
208.5,34.75015,27.25458,0,,,,,1032198.421,247.8558053
208.55,34.75859,27.25428,0,,,,,1032187.06,247.9160037
208.6,34.76734,27.26895,0,,,,,1032742.649,247.9784131
208.65,34.77546,27.27893,0,,,,,1033120.616,248.0363291
208.7,34.78328,27.29693,0,,,,,1033802.321,248.0921053
208.75,34.79203,27.30281,0,,,,,1034025.011,248.1545148
208.8,34.80046,27.31759,0,,,,,1034584.766,248.2146419
208.85,34.80843,27.31598,0,,,,,1034523.791,248.271488
208.9,34.81687,27.31503,0,,,,,1034487.813,248.3316864
208.95,34.82546,27.34443,0,,,,,1035601.263,248.3929546
209,34.83374,27.32878,0,,,,,1035008.559,248.4520118
209.05,34.84171,27.36523,0,,,,,1036389.011,248.5088579
209.1,34.85046,27.363,0,,,,,1036304.555,248.5712674
209.15,34.8589,27.36316,0,,,,,1036310.615,248.6314658
209.2,34.86687,27.37169,0,,,,,1036633.667,248.6883119
209.25,34.87531,27.41116,0,,,,,1038128.494,248.7485103
209.3,34.88406,27.38743,0,,,,,1037229.78,248.8109197
209.35,34.89202,27.40463,0,,,,,1037881.186,248.8676945
209.4,34.89999,27.4092,0,,,,,1038054.264,248.9245406
209.45,34.90874,27.42693,0,,,,,1038725.743,248.9869501
209.5,34.91734,27.41278,0,,,,,1038189.847,249.0482897
209.55,34.925,27.43918,0,,,,,1039189.681,249.1029247
209.6,34.93328,27.45223,0,,,,,1039683.916,249.1619819
209.65,34.94218,27.45614,0,,,,,1039831.998,249.2254612
209.7,34.95046,27.46628,0,,,,,1040216.025,249.2845184
209.75,34.95827,27.47362,0,,,,,1040494.009,249.3402233
209.8,34.96687,27.47645,0,,,,,1040601.188,249.4015629
209.85,34.97562,27.50107,0,,,,,1041533.608,249.4639724
209.9,34.98374,27.49673,0,,,,,1041369.241,249.5218884
209.95,34.99171,27.50117,0,,,,,1041537.395,249.5787345
210,35.00046,27.52139,0,,,,,1042303.177,249.641144
210.05,35.0089,27.51164,0,,,,,1041933.92,249.7013423
210.1,35.01687,27.51406,0,,,,,1042025.571,249.7581884
210.15,35.02531,27.55313,0,,,,,1043505.249,249.8183868
210.2,35.0339,27.56722,0,,,,,1044038.872,249.8796551
210.25,35.04203,27.55843,0,,,,,1043705.973,249.9376424
210.3,35.05015,27.55735,0,,,,,1043665.071,249.9955584
210.35,35.05874,27.59367,0,,,,,1045040.599,250.0568267
210.4,35.06718,27.57015,0,,,,,1044149.839,250.117025
210.45,35.07515,27.59767,0,,,,,1045192.089,250.1738712
210.5,35.08359,27.59728,0,,,,,1045177.319,250.2340695
210.55,35.09234,27.60786,0,,,,,1045578.01,250.296479
210.6,35.10031,27.63283,0,,,,,1046523.685,250.3533251
210.65,35.10828,27.64326,0,,,,,1046918.695,250.4101712
210.7,35.11703,27.63597,0,,,,,1046642.605,250.4725807
210.75,35.12562,27.6617,0,,,,,1047617.064,250.5338489
210.8,35.13343,27.64828,0,,,,,1047108.815,250.5895539
210.85,35.14171,27.6592,0,,,,,1047522.383,250.648611
210.9,35.15062,27.66037,0,,,,,1047566.693,250.7121617
210.95,35.15905,27.68481,0,,,,,1048492.297,250.7722888
211,35.16671,27.67545,0,,,,,1048137.81,250.8269238
211.05,35.17515,27.68958,0,,,,,1048672.948,250.8871222
211.1,35.18406,27.70041,0,,,,,1049083.107,250.9506729
211.15,35.19202,27.72164,0,,,,,1049887.14,251.0074476
211.2,35.19999,27.72999,0,,,,,1050203.375,251.0642937
211.25,35.20874,27.74538,0,,,,,1050786.233,251.1267032
211.3,35.21734,27.75169,0,,,,,1051025.208,251.1880428
211.35,35.22515,27.76073,0,,,,,1051367.575,251.2437477
211.4,35.23359,27.75659,0,,,,,1051210.783,251.3039461
211.45,35.24218,27.77508,0,,,,,1051911.045,251.3652144
211.5,35.25015,27.78276,0,,,,,1052201.906,251.4220605
211.55,35.25827,27.78156,0,,,,,1052156.459,251.4799764
211.6,35.26702,27.81393,0,,,,,1053382.391,251.5423859
211.65,35.27546,27.79622,0,,,,,1052711.669,251.6025843
211.7,35.28343,27.80436,0,,,,,1053019.951,251.6594304
211.75,35.29187,27.81387,0,,,,,1053380.118,251.7196288
211.8,35.30062,27.83736,0,,,,,1054269.743,251.7820383
211.85,35.30859,27.85328,0,,,,,1054872.673,251.8388844
211.9,35.31671,27.85487,0,,,,,1054932.89,251.8968004
211.95,35.32531,27.85072,0,,,,,1054775.719,251.9581399
212,35.33421,27.85518,0,,,,,1054944.63,252.0216193
212.05,35.34187,27.86156,0,,,,,1055186.257,252.0762543
212.1,35.34999,27.91392,0,,,,,1057169.26,252.1341703
212.15,35.3589,27.89214,0,,,,,1056344.397,252.197721
212.2,35.36734,27.91056,0,,,,,1057042.008,252.2579194
212.25,35.37515,27.90088,0,,,,,1056675.403,252.3136243
212.3,35.38359,27.94373,0,,,,,1058298.238,252.3738226
212.35,35.39218,27.93546,0,,,,,1057985.033,252.4350909
212.4,35.40031,27.93596,0,,,,,1058003.969,252.4930782
212.45,35.40827,27.95565,0,,,,,1058749.678,252.549853
212.5,35.41702,27.95119,0,,,,,1058580.767,252.6122625
212.55,35.42546,27.96776,0,,,,,1059208.314,252.6724609
212.6,35.43343,27.97075,0,,,,,1059321.552,252.729307
212.65,35.44187,27.98181,0,,,,,1059740.422,252.7895054
212.7,35.45062,27.99193,0,,,,,1060123.692,252.8519148
212.75,35.45874,27.99265,0,,,,,1060150.96,252.9098308
212.8,35.46671,28.00064,0,,,,,1060453.561,252.9666769
212.85,35.47546,28.03603,0,,,,,1061793.868,253.0290864
212.9,35.4839,28.03704,0,,,,,1061832.119,253.0892848
212.95,35.49187,28.02497,0,,,,,1061374.998,253.1461309
213,35.50031,28.04276,0,,,,,1062048.749,253.2063293
213.05,35.50906,28.04644,0,,,,,1062188.12,253.2687387
213.1,35.51702,28.0623,0,,,,,1062788.778,253.3255135
213.15,35.52499,28.06182,0,,,,,1062770.599,253.3823596
213.2,35.53374,28.09561,0,,,,,1064050.31,253.4447691
213.25,35.54249,28.08482,0,,,,,1063641.666,253.5071785
213.3,35.55015,28.11003,0,,,,,1064596.431,253.5618136
213.35,35.55828,28.1037,0,,,,,1064356.698,253.6198009
213.4,35.56718,28.11264,0,,,,,1064695.278,253.6832802
213.45,35.57546,28.12702,0,,,,,1065239.884,253.7423374
213.5,35.58327,28.14233,0,,,,,1065819.712,253.7980423
213.55,35.59187,28.14874,0,,,,,1066062.474,253.8593819
213.6,35.60062,28.15543,0,,,,,1066315.841,253.9217914
213.65,35.60859,28.15759,0,,,,,1066397.646,253.9786375
213.7,35.61671,28.1669,0,,,,,1066750.239,254.0365535
213.75,35.62546,28.17958,0,,,,,1067230.462,254.0989629
213.8,35.6339,28.17966,0,,,,,1067233.491,254.1591613
213.85,35.64187,28.19999,0,,,,,1068003.439,254.2160074
213.9,35.65031,28.19997,0,,,,,1068002.681,254.2762058
213.95,35.6589,28.22661,0,,,,,1069011.604,254.3374741
214,35.66687,28.21307,0,,,,,1068498.811,254.3943202
214.05,35.67515,28.25209,0,,,,,1069976.595,254.4533774
214.1,35.6839,28.2272,0,,,,,1069033.949,254.5157868
214.15,35.69218,28.25085,0,,,,,1069929.633,254.574844
214.2,35.70015,28.26613,0,,,,,1070508.324,254.6316901
214.25,35.70843,28.2718,0,,,,,1070723.061,254.6907473
214.3,35.71734,28.27746,0,,,,,1070937.42,254.754298
214.35,35.72531,28.30029,0,,,,,1071802.048,254.8111441
214.4,35.73328,28.28985,0,,,,,1071406.659,254.8679902
214.45,35.74203,28.29344,0,,,,,1071542.622,254.9303997
214.5,35.75078,28.31444,0,,,,,1072337.944,254.9928091
214.55,35.75843,28.33081,0,,,,,1072957.916,255.0473728
214.6,35.76671,28.32857,0,,,,,1072873.082,255.10643
214.65,35.77562,28.3546,0,,,,,1073858.902,255.1699807
214.7,35.78405,28.34787,0,,,,,1073604.021,255.2301078
214.75,35.79171,28.37688,0,,,,,1074702.701,255.2847428
214.8,35.80015,28.371,0,,,,,1074480.011,255.3449412
214.85,35.80906,28.37347,0,,,,,1074573.556,255.4084918
214.9,35.81718,28.38266,0,,,,,1074921.604,255.4664078
214.95,35.82499,28.38745,0,,,,,1075103.013,255.5221127
215,35.83374,28.40893,0,,,,,1075916.514,255.5845222
215.05,35.84234,28.41671,0,,,,,1076211.162,255.6458618
215.1,35.85015,28.42862,0,,,,,1076662.223,255.7015667
215.15,35.85859,28.43793,0,,,,,1077014.816,255.7617651
215.2,35.86718,28.43913,0,,,,,1077060.263,255.8230333
215.25,35.87531,28.44333,0,,,,,1077219.327,255.8810206
215.3,35.88343,28.45058,0,,,,,1077493.903,255.9389366
215.35,35.89202,28.4516,0,,,,,1077532.532,256.0002049
215.4,35.90062,28.46727,0,,,,,1078125.994,256.0615445
215.45,35.90843,28.47532,0,,,,,1078430.868,256.1172494
215.5,35.91687,28.49518,0,,,,,1079183.015,256.1774478
215.55,35.92578,28.48527,0,,,,,1078807.699,256.2409984
215.6,35.93374,28.50971,0,,,,,1079733.302,256.2977732
215.65,35.94156,28.51566,0,,,,,1079958.643,256.3535495
215.7,35.95031,28.50448,0,,,,,1079535.229,256.4159589
215.75,35.95921,28.52693,0,,,,,1080385.466,256.4794383
215.8,35.96687,28.54395,0,,,,,1081030.056,256.5340733
215.85,35.97499,28.5608,0,,,,,1081668.207,256.5919893
215.9,35.9839,28.54364,0,,,,,1081018.315,256.65554
215.95,35.99249,28.55256,0,,,,,1081356.138,256.7168082
216,36.00015,28.57368,0,,,,,1082156.004,256.7714432
216.05,36.00859,28.59075,0,,,,,1082802.487,256.8316416
216.1,36.01718,28.59355,0,,,,,1082908.53,256.8929099
216.15,36.02546,28.60832,0,,,,,1083467.907,256.9519671
216.2,36.03328,28.62798,0,,,,,1084212.48,257.0077433
216.25,36.04202,28.62554,0,,,,,1084120.071,257.0700815
216.3,36.05046,28.63949,0,,,,,1084648.392,257.1302798
216.35,36.05859,28.63531,0,,,,,1084490.085,257.1882672
216.4,36.06687,28.65353,0,,,,,1085180.121,257.2473243
216.45,36.07562,28.65029,0,,,,,1085057.415,257.3097338
216.5,36.08374,28.66548,0,,,,,1085632.698,257.3676498
216.55,36.09187,28.68337,0,,,,,1086310.236,257.4256371
216.6,36.10046,28.6891,0,,,,,1086527.245,257.4869054
216.65,36.1089,28.68542,0,,,,,1086387.875,257.5471037
216.7,36.11687,28.70557,0,,,,,1087151.005,257.6039499
216.75,36.12531,28.72709,0,,,,,1087966.021,257.6641482
216.8,36.13406,28.72389,0,,,,,1087844.829,257.7265577
216.85,36.14202,28.72819,0,,,,,1088007.681,257.7833325
216.9,36.14999,28.74557,0,,,,,1088665.904,257.8401786
216.95,36.15874,28.74168,0,,,,,1088518.58,257.9025881
217,36.1675,28.74862,0,,,,,1088781.415,257.9650689
217.05,36.17515,28.78303,0,,,,,1090084.607,258.0196326
217.1,36.18328,28.78261,0,,,,,1090068.701,258.0776199
217.15,36.19218,28.79552,0,,,,,1090557.634,258.1410992
217.2,36.20046,28.8041,0,,,,,1090882.58,258.2001564
217.25,36.20843,28.80764,0,,,,,1091016.649,258.2570025
217.3,36.21687,28.82669,0,,,,,1091738.119,258.3172009
217.35,36.22562,28.80729,0,,,,,1091003.393,258.3796104
217.4,36.23374,28.82539,0,,,,,1091688.885,258.4375263
217.45,36.24171,28.84634,0,,,,,1092482.314,258.4943724
217.5,36.25031,28.83732,0,,,,,1092140.704,258.555712
217.55,36.2589,28.85542,0,,,,,1092826.196,258.6169803
217.6,36.26687,28.85509,0,,,,,1092813.698,258.6738264
217.65,36.27531,28.89144,0,,,,,1094190.362,258.7340248
217.7,36.28405,28.89396,0,,,,,1094285.801,258.7963629
217.75,36.29202,28.89567,0,,,,,1094350.563,258.853209
217.8,36.30015,28.89891,0,,,,,1094473.27,258.9111964
217.85,36.3089,28.91406,0,,,,,1095047.038,258.9736058
217.9,36.31718,28.92577,0,,,,,1095490.524,259.032663
217.95,36.32515,28.93605,0,,,,,1095879.853,259.0895091
218,36.33343,28.93876,0,,,,,1095982.488,259.1485663
218.05,36.34234,28.95696,0,,,,,1096671.767,259.212117
218.1,36.35031,28.95515,0,,,,,1096603.218,259.2689631
218.15,36.35828,28.96492,0,,,,,1096973.232,259.3258092
218.2,36.36702,28.96695,0,,,,,1097050.113,259.3881473
218.25,36.37577,28.99524,0,,,,,1098121.525,259.4505568
218.3,36.38359,28.97927,0,,,,,1097516.702,259.506333
218.35,36.39171,29.00566,0,,,,,1098516.156,259.564249
218.4,36.40062,29.01578,0,,,,,1098899.426,259.6277997
218.45,36.40906,29.03016,0,,,,,1099444.032,259.6879981
218.5,36.41687,29.02964,0,,,,,1099424.338,259.743703
218.55,36.42531,29.02899,0,,,,,1099399.721,259.8039014
218.6,36.43406,29.04778,0,,,,,1100111.345,259.8663108
218.65,36.44218,29.06469,0,,,,,1100751.769,259.9242268
218.7,36.44999,29.05915,0,,,,,1100541.955,259.9799317
218.75,36.45874,29.09518,0,,,,,1101906.5,260.0423412
218.8,36.46733,29.07965,0,,,,,1101318.341,260.1036094
218.85,36.4753,29.09736,0,,,,,1101989.062,260.1604555
218.9,36.48343,29.10553,0,,,,,1102298.481,260.2184429
218.95,36.49218,29.11625,0,,,,,1102704.473,260.2808523
219,36.50031,29.12971,0,,,,,1103214.237,260.3388396
219.05,36.50827,29.14016,0,,,,,1103610.004,260.3956144
219.1,36.51702,29.15512,0,,,,,1104176.577,260.4580239
219.15,36.52562,29.14358,0,,,,,1103739.528,260.5193635
219.2,36.53343,29.15883,0,,,,,1104317.084,260.5750684
219.25,36.54187,29.16463,0,,,,,1104536.744,260.6352668
219.3,36.55062,29.19101,0,,,,,1105535.82,260.6976762
219.35,36.5589,29.20448,0,,,,,1106045.962,260.7567334
219.4,36.56671,29.18355,0,,,,,1105253.291,260.8124383
219.45,36.57531,29.22177,0,,,,,1106700.777,260.8737779
219.5,36.58421,29.20922,0,,,,,1106225.478,260.9372573
219.55,36.59187,29.20996,0,,,,,1106253.503,260.9918923
219.6,36.59999,29.24755,0,,,,,1107677.13,261.0498083
219.65,36.6089,29.25044,0,,,,,1107786.581,261.1133589
219.7,36.6175,29.26873,0,,,,,1108479.269,261.1746985
219.75,36.62515,29.27098,0,,,,,1108564.482,261.2292622
219.8,36.63359,29.28588,0,,,,,1109128.782,261.2894606
219.85,36.64234,29.27813,0,,,,,1108835.27,261.3518701
219.9,36.65046,29.2967,0,,,,,1109538.562,261.4097861
219.95,36.65828,29.29875,0,,,,,1109616.2,261.4655623
220,36.66687,29.31611,0,,,,,1110273.667,261.5268306
220.05,36.67546,29.30878,0,,,,,1109996.061,261.5880988
220.1,36.68343,29.33922,0,,,,,1111148.899,261.6449449
220.15,36.69187,29.32562,0,,,,,1110633.834,261.7051433
220.2,36.70046,29.35887,0,,,,,1111893.094,261.7664116
220.25,36.70874,29.36056,0,,,,,1111957.098,261.8254688
220.3,36.71687,29.37878,0,,,,,1112647.135,261.8834561
220.35,36.72546,29.38012,0,,,,,1112697.884,261.9447243
220.4,36.7339,29.38628,0,,,,,1112931.178,262.0049227
220.45,36.74187,29.38653,0,,,,,1112940.646,262.0617688
220.5,36.75031,29.39128,0,,,,,1113120.541,262.1219672
220.55,36.75906,29.42892,0,,,,,1114546.061,262.1843767
220.6,36.76702,29.4207,0,,,,,1114234.749,262.2411515
220.65,36.77499,29.42749,0,,,,,1114491.903,262.2979976
220.7,36.78374,29.43202,0,,,,,1114663.465,262.360407
220.75,36.7925,29.44571,0,,,,,1115181.939,262.4228878
220.8,36.80015,29.45753,0,,,,,1115629.592,262.4774515
220.85,36.80827,29.47396,0,,,,,1116251.837,262.5353675
220.9,36.81718,29.47979,0,,,,,1116472.633,262.5989182
220.95,36.82546,29.4756,0,,,,,1116313.948,262.6579754
221,36.83327,29.48971,0,,,,,1116848.328,262.7136803
221.05,36.84187,29.50351,0,,,,,1117370.968,262.7750199
221.1,36.85078,29.51638,0,,,,,1117858.387,262.8385705
221.15,36.85875,29.49996,0,,,,,1117236.521,262.8954166
221.2,36.86671,29.5432,0,,,,,1118874.127,262.9521914
221.25,36.87531,29.53229,0,,,,,1118460.938,263.013531
