Crosshead speed,10,mm/min,,,,,,,
Tensile strain,25.4,mm,,,,,Area,2.05629E-05,
,,,,,,,,,
Time,Extension,Load,Strain from Extensometer,,,,,,
(s),(mm),(N),(mm/mm),,,,,Stress,Strain
293.45,37.92015,7.53249,-0.00001,,,,,366315.2888,716.9440059
293.5,37.92828,7.56184,0,,,,,367742.6195,717.0977171
293.55,37.93703,7.54917,0,,,,,367126.46,717.2631506
293.6,37.94562,7.55986,-0.00001,,,,,367646.3294,717.4255589
293.65,37.95328,7.56446,0,,,,,367870.0336,717.570384
293.7,37.96156,7.57517,-0.00001,,,,,368390.8756,717.7269313
293.75,37.97046,7.57477,-0.00001,,,,,368371.423,717.8952007
293.8,37.97874,7.57972,0,,,,,368612.1483,718.051748
293.85,37.98655,7.57991,-0.00001,,,,,368621.3883,718.1994092
293.9,37.99515,7.55495,0,,,,,367407.5493,718.3620066
293.95,38.00374,7.56648,0,,,,,367968.269,718.5244149
294,38.01171,7.59055,-0.00001,,,,,369138.826,718.6751011
294.05,38.01984,7.56449,0,,,,,367871.4926,718.8288124
294.1,38.02859,7.5734,-0.00001,,,,,368304.7981,718.9942458
294.15,38.03703,7.57309,-0.00001,,,,,368289.7223,719.1538182
294.2,38.04499,7.59078,0,,,,,369150.0112,719.3043153
294.25,38.05343,7.56742,-0.00001,,,,,368013.9825,719.4638877
294.3,38.06202,7.56303,0,,,,,367800.4908,719.626296
294.35,38.07015,7.56476,0,,,,,367884.6231,719.7800073
294.4,38.07843,7.5842,-0.00001,,,,,368830.0168,719.9365546
294.45,38.08702,7.58615,0,,,,,368924.848,720.0989629
294.5,38.09531,7.56269,-0.00001,,,,,367783.9561,720.2556993
294.55,38.10328,7.58498,-0.00001,,,,,368867.9493,720.4063855
294.6,38.11187,7.59015,-0.00001,,,,,369119.3735,720.5687939
294.65,38.12046,7.58934,-0.00001,,,,,369079.9821,720.7312022
294.7,38.12843,7.57517,-0.00001,,,,,368390.8756,720.8818884
294.75,38.13656,7.56915,0,,,,,368098.1148,721.0355997
294.8,38.14546,7.57301,-0.00001,,,,,368285.8318,721.2038691
294.85,38.1539,7.58324,0,,,,,368783.3307,721.3634415
294.9,38.16156,7.59217,-0.00001,,,,,369217.6088,721.5082666
294.95,38.16984,7.58608,-0.00001,,,,,368921.4438,721.6648139
295,38.1789,7.58644,-0.00001,,,,,368938.9511,721.8361084
295.05,38.18687,7.57831,-0.00001,,,,,368543.5781,721.9867946
295.1,38.19484,7.57231,-0.00001,,,,,368251.7899,722.1374808
295.15,38.20343,7.60371,0,,,,,369778.8148,722.2998891
295.2,38.21218,7.5871,-0.00001,,,,,368971.0478,722.4653226
295.25,38.22015,7.588,-0.00001,,,,,369014.816,722.6160088
295.3,38.22827,7.5884,-0.00001,,,,,369034.2686,722.769531
295.35,38.23687,7.60558,-0.00001,,,,,369869.7555,722.9321284
295.4,38.2453,7.60886,0,,,,,370029.2664,723.0915117
295.45,38.25343,7.58241,-0.00001,,,,,368742.9667,723.245223
295.5,38.26187,7.61105,-0.00001,,,,,370135.7691,723.4047953
295.55,38.27046,7.60154,-0.00001,,,,,369673.2847,723.5672037
295.6,38.27827,7.59937,-0.00001,,,,,369567.7547,723.7148648
295.65,38.28671,7.60641,0,,,,,369910.1195,723.8744372
295.7,38.29546,7.60851,-0.00001,,,,,370012.2454,724.0398706
295.75,38.30375,7.59603,-0.00001,,,,,369405.3259,724.1966069
295.8,38.31156,7.59953,-0.00001,,,,,369575.5357,724.3442681
295.85,38.32015,7.61811,-0.00001,,,,,370479.1065,724.5066764
295.9,38.32874,7.60747,0,,,,,369961.6688,724.6690848
295.95,38.33671,7.6027,-0.00001,,,,,369729.6971,724.819771
296,38.34468,7.62484,-0.00001,,,,,370806.3956,724.9704572
296.05,38.35374,7.60833,0,,,,,370003.4917,725.1417517
296.1,38.36218,7.61155,-0.00001,,,,,370160.0847,725.301324
296.15,38.36984,7.60613,-0.00001,,,,,369896.5027,725.4461492
296.2,38.37828,7.62835,-0.00001,,,,,370977.0917,725.6057215
296.25,38.38734,7.61467,-0.00001,,,,,370311.8146,725.777016
296.3,38.39531,7.60528,0,,,,,369855.1661,725.9277022
296.35,38.40312,7.59479,-0.00001,,,,,369345.023,726.0753634
296.4,38.41187,7.63409,-0.00001,,,,,371256.2358,726.2407968
296.45,38.42062,7.63736,-0.00001,,,,,371415.2603,726.4062302
296.5,38.42843,7.61176,-0.00001,,,,,370170.2973,726.5538913
296.55,38.43671,7.61981,0,,,,,370561.7798,726.7104386
296.6,38.44546,7.63092,0,,,,,371102.0743,726.875872
296.65,38.4539,7.63309,-0.00001,,,,,371207.6044,727.0354444
296.7,38.46171,7.62758,0,,,,,370939.6456,727.1831055
296.75,38.46999,7.64352,-0.00001,,,,,371714.8296,727.3396528
296.8,38.47874,7.62869,-0.00001,,,,,370993.6264,727.5050862
296.85,38.48671,7.63489,-0.00001,,,,,371295.1409,727.6557724
296.9,38.49499,7.63308,-0.00001,,,,,371207.1181,727.8123197
296.95,38.50359,7.64501,-0.00001,,,,,371787.2903,727.9749171
297,38.51202,7.62436,-0.00001,,,,,370783.0526,728.1343004
297.05,38.51999,7.62342,-0.00001,,,,,370737.3391,728.2849866
297.1,38.52843,7.62984,-0.00001,,,,,371049.5524,728.444559
297.15,38.53734,7.64187,-0.00001,,,,,371634.5878,728.6130175
297.2,38.54515,7.64313,-0.00001,,,,,371695.8633,728.7606786
297.25,38.55312,7.63755,-0.00001,,,,,371424.5003,728.9113648
297.3,38.56203,7.62889,-0.00001,,,,,371003.3526,729.0798233
297.35,38.57062,7.6287,0,,,,,370994.1127,729.2422317
297.4,38.57827,7.63117,-0.00001,,,,,371114.2322,729.3868677
297.45,38.58656,7.63799,-0.00001,,,,,371445.8981,729.5436041
297.5,38.59546,7.64959,0,,,,,372010.022,729.7118735
297.55,38.60374,7.65702,-0.00001,,,,,372371.353,729.8684208
297.6,38.61156,7.64394,-0.00001,,,,,371735.2547,730.016271
297.65,38.62015,7.66388,-0.00001,,,,,372704.9642,730.1786793
297.7,38.62874,7.64338,-0.00001,,,,,371708.0212,730.3410877
297.75,38.63671,7.66427,0,,,,,372723.9304,730.4917739
297.8,38.64499,7.66053,-0.00001,,,,,372542.0491,730.6483212
297.85,38.65374,7.65017,-0.00001,,,,,372038.2281,730.8137546
297.9,38.66203,7.6477,0,,,,,371918.1087,730.970491
297.95,38.66999,7.67383,-0.00001,,,,,373188.8463,731.1209881
298,38.67843,7.65936,0,,,,,372485.1504,731.2805604
298.05,38.68702,7.66449,0,,,,,372734.6293,731.4429688
298.1,38.69515,7.66465,-0.00001,,,,,372742.4103,731.5966801
298.15,38.70327,7.6584,-0.00001,,,,,372438.4643,731.7502023
298.2,38.71202,7.6613,0,,,,,372579.4953,731.9156357
298.25,38.72031,7.6623,-0.00001,,,,,372628.1266,732.0723721
298.3,38.72828,7.67864,0,,,,,373422.7632,732.2230583
298.35,38.73687,7.67114,-0.00001,,,,,373058.0279,732.3854666
298.4,38.74546,7.68644,-0.00001,,,,,373802.0878,732.547875
298.45,38.75343,7.67189,0,,,,,373094.5014,732.6985612
298.5,38.7614,7.65646,-0.00001,,,,,372344.1194,732.8492474
298.55,38.77046,7.66955,0,,,,,372980.704,733.0205419
298.6,38.77906,7.68838,0,,,,,373896.4327,733.1831393
298.65,38.78671,7.67034,-0.00001,,,,,373019.1228,733.3277754
298.7,38.79484,7.6765,-0.00001,,,,,373318.692,733.4814866
298.75,38.80375,7.68181,-0.00001,,,,,373576.9246,733.6499451
298.8,38.81187,7.6773,-0.00001,,,,,373357.5971,733.8034673
298.85,38.81984,7.67817,0,,,,,373399.9064,733.9541536
298.9,38.82843,7.6724,-0.00001,,,,,373119.3034,734.1165619
298.95,38.83718,7.68027,0,,,,,373502.0323,734.2819953
299,38.84499,7.66486,-0.00001,,,,,372752.6229,734.4296565
299.05,38.85328,7.67836,-0.00001,,,,,373409.1464,734.5863928
299.1,38.86202,7.67085,0,,,,,373043.9248,734.7516372
299.15,38.8703,7.68478,-0.00001,,,,,373721.3598,734.9081845
299.2,38.87843,7.66922,-0.00001,,,,,372964.6557,735.0618957
299.25,38.88687,7.69573,0,,,,,374253.8732,735.2214681
299.3,38.89546,7.67995,-0.00001,,,,,373486.4703,735.3838764
299.35,38.90327,7.6913,0,,,,,374038.4363,735.5315376
299.4,38.91171,7.70379,-0.00001,,,,,374645.8421,735.6911099
299.45,38.92046,7.67271,-0.00001,,,,,373134.3792,735.8565433
299.5,38.92875,7.70405,0,,,,,374658.4862,736.0132797
299.55,38.93655,7.69813,-0.00001,,,,,374370.5885,736.1607518
299.6,38.94515,7.70382,-0.00001,,,,,374647.301,736.3233492
299.65,38.95374,7.6923,-0.00001,,,,,374087.0677,736.4857575
299.7,38.96156,7.68424,-0.00001,,,,,373695.0988,736.6336077
299.75,38.96968,7.69566,-0.00001,,,,,374250.469,736.78713
299.8,38.97874,7.67257,-0.00001,,,,,373127.5708,736.9584244
299.85,38.98718,7.71241,-0.00001,,,,,375065.0445,737.1179968
299.9,38.995,7.69553,0,,,,,374244.147,737.265847
299.95,39.00328,7.69542,-0.00001,,,,,374238.7975,737.4223943
300,39.01218,7.70586,-0.00001,,,,,374746.509,737.5906637
300.05,39.02046,7.6917,-0.00001,,,,,374057.8888,737.747211
300.1,39.02812,7.70408,-0.00001,,,,,374659.9452,737.8920361
300.15,39.03687,7.70916,0,,,,,374906.9925,738.0574695
300.2,39.04562,7.71505,-0.00001,,,,,375193.4313,738.222903
300.25,39.05343,7.71128,-0.00001,,,,,375010.091,738.3705641
300.3,39.06156,7.70857,-0.00001,,,,,374878.3,738.5242754
300.35,39.07046,7.7296,-0.00001,,,,,375901.0177,738.6925448
300.4,39.0789,7.70509,-0.00001,,,,,374709.0628,738.8521172
300.45,39.08671,7.71542,-0.00001,,,,,375211.4249,738.9997783
300.5,39.09499,7.70159,-0.00001,,,,,374538.8531,739.1563256
300.55,39.10374,7.72174,0,,,,,375518.7751,739.321759
300.6,39.11155,7.71247,-0.00001,,,,,375067.9623,739.4694201
300.65,39.11983,7.72737,-0.00001,,,,,375792.5697,739.6259674
300.7,39.12859,7.72355,0,,,,,375606.7979,739.7915899
300.75,39.13702,7.72399,-0.00001,,,,,375628.1957,739.9509732
300.8,39.14484,7.73927,-0.00001,,,,,376371.283,740.0988234
300.85,39.15343,7.71551,0,,,,,375215.8017,740.2612317
300.9,39.16218,7.73256,-0.00001,,,,,376044.9665,740.4266652
300.95,39.17015,7.7333,0,,,,,376080.9537,740.5773514
301,39.17812,7.71833,0,,,,,375352.9421,740.7280376
301.05,39.18703,7.74122,-0.00001,,,,,376466.1141,740.8964961
301.1,39.19546,7.72719,-0.00001,,,,,375783.8161,741.0558794
301.15,39.20327,7.74,-0.00001,,,,,376406.7839,741.2035405
301.2,39.21156,7.71311,0,,,,,375099.0864,741.3602768
301.25,39.22046,7.72802,0,,,,,375824.1801,741.5285463
301.3,39.22874,7.73555,-0.00001,,,,,376190.3743,741.6850935
301.35,39.23656,7.74193,-0.00001,,,,,376500.6424,741.8329438
301.4,39.24515,7.73985,-0.00001,,,,,376399.4892,741.9953521
301.45,39.25375,7.7286,-0.00001,,,,,375852.3863,742.1579495
301.5,39.26171,7.72964,-0.00001,,,,,375902.9629,742.3084467
301.55,39.26984,7.74769,-0.00001,,,,,376780.7591,742.4621579
301.6,39.27859,7.74696,-0.00001,,,,,376745.2582,742.6275914
301.65,39.28687,7.73714,-0.00001,,,,,376267.6982,742.7841386
301.7,39.29499,7.74251,0,,,,,376528.8486,742.9376609
301.75,39.30343,7.73396,0,,,,,376113.0504,743.0972332
301.8,39.31202,7.74226,-0.00001,,,,,376516.6908,743.2596416
301.85,39.32015,7.74237,-0.00001,,,,,376522.0402,743.4133528
301.9,39.32843,7.73759,-0.00001,,,,,376289.5823,743.5699001
301.95,39.33702,7.75201,-0.00001,,,,,376990.8466,743.7323085
302,39.34531,7.75103,0,,,,,376943.1879,743.8890448
302.05,39.35328,7.74991,-0.00001,,,,,376888.7207,744.039731
302.1,39.36171,7.75406,-0.00001,,,,,377090.5409,744.1991143
302.15,39.37046,7.74627,0,,,,,376711.7026,744.3645477
302.2,39.37827,7.74763,-0.00001,,,,,376777.8412,744.5122089
302.25,39.38655,7.77195,-0.00001,,,,,377960.5561,744.6687562
302.3,39.39531,7.74432,-0.00001,,,,,376616.8714,744.8343786
302.35,39.4039,7.75717,-0.00001,,,,,377241.7845,744.996787
302.4,39.41156,7.76386,0,,,,,377567.1283,745.1416121
302.45,39.41984,7.75754,0,,,,,377259.7781,745.2981594
302.5,39.42875,7.7657,-0.00001,,,,,377656.61,745.4666179
302.55,39.43703,7.75589,0,,,,,377179.5363,745.6231652
302.6,39.44468,7.76614,-0.00001,,,,,377678.0078,745.7678013
302.65,39.45343,7.76683,-0.00001,,,,,377711.5635,745.9332347
302.7,39.46218,7.76545,0,,,,,377644.4522,746.0986681
302.75,39.47015,7.76972,0,,,,,377852.1081,746.2493543
302.8,39.47843,7.77118,0,,,,,377923.1099,746.4059016
302.85,39.48702,7.76893,0,,,,,377813.6893,746.5683099
302.9,39.4953,7.76291,-0.00001,,,,,377520.9285,746.7248572
302.95,39.50343,7.77168,0,,,,,377947.4256,746.8785685
303,39.51171,7.77614,-0.00001,,,,,378164.3215,747.0351158
303.05,39.52046,7.75364,0,,,,,377070.1157,747.2005492
303.1,39.52827,7.77373,-0.00001,,,,,378047.1199,747.3482103
303.15,39.53671,7.81331,-0.00001,,,,,379971.9494,747.5077827
303.2,39.5453,7.77991,0,,,,,378347.6618,747.670191
303.25,39.55359,7.77422,-0.00001,,,,,378070.9493,747.8269274
303.3,39.56155,7.78045,0,,,,,378373.9227,747.9774245
303.35,39.57015,7.77403,0,,,,,378061.7093,748.1400219
303.4,39.57874,7.79332,-0.00001,,,,,378999.8084,748.3024303
303.45,39.58671,7.77446,-0.00001,,,,,378082.6208,748.4531165
303.5,39.59484,7.77921,0,,,,,378313.6198,748.6068278
303.55,39.60374,7.77384,-0.00001,,,,,378052.4694,748.7750972
303.6,39.61218,7.77744,0,,,,,378227.5423,748.9346696
303.65,39.61984,7.78554,0,,,,,378621.4564,749.0794947
303.7,39.62827,7.78428,0,,,,,378560.1808,749.238878
303.75,39.63734,7.77483,-0.00001,,,,,378100.6144,749.4103615
303.8,39.64531,7.78205,-0.00001,,,,,378451.7329,749.5610477
303.85,39.65312,7.79223,-0.00001,,,,,378946.8002,749.7087089
303.9,39.66187,7.78628,0,,,,,378657.4436,749.8741423
303.95,39.67062,7.79807,-0.00001,,,,,379230.8074,750.0395757
304,39.67843,7.80514,0,,,,,379574.6312,750.1872369
304.05,39.68656,7.79227,-0.00001,,,,,378948.7455,750.3409481
304.1,39.69531,7.80155,-0.00001,,,,,379400.0445,750.5063816
304.15,39.70374,7.78379,-0.00001,,,,,378536.3515,750.6657648
304.2,39.71172,7.79656,-0.00001,,,,,379157.374,750.8166401
304.25,39.72015,7.80162,0,,,,,379403.4487,750.9760234
304.3,39.72874,7.80963,-0.00001,,,,,379792.986,751.1384318
304.35,39.73671,7.79699,-0.00001,,,,,379178.2855,751.289118
304.4,39.74499,7.80321,0,,,,,379480.7726,751.4456653
304.45,39.75359,7.81403,-0.00001,,,,,380006.964,751.6082627
304.5,39.76187,7.79202,-0.00001,,,,,378936.5876,751.7648099
304.55,39.76984,7.80121,-0.00001,,,,,379383.5099,751.9154962
304.6,39.77843,7.80593,-0.00001,,,,,379613.0499,752.0779045
304.65,39.78734,7.79116,-0.00001,,,,,378894.7646,752.246363
304.7,39.79515,7.80104,-0.00001,,,,,379375.2425,752.3940241
304.75,39.80312,7.80379,-0.00001,,,,,379508.9788,752.5447104
304.8,39.81202,7.80895,0,,,,,379759.9167,752.7129798
304.85,39.82062,7.81408,-0.00001,,,,,380009.3956,752.8755772
304.9,39.82812,7.81964,-0.00001,,,,,380279.786,753.0173773
304.95,39.83656,7.82583,-0.00001,,,,,380580.8141,753.1769496
305,39.84546,7.83642,-0.00001,,,,,381095.8203,753.345219
305.05,39.85374,7.79838,0,,,,,379245.8831,753.5017663
305.1,39.86156,7.81563,-0.00001,,,,,380084.7742,753.6496165
305.15,39.87015,7.82432,-0.00001,,,,,380507.3808,753.8120249
305.2,39.87875,7.82419,0,,,,,380501.0587,753.9746223
305.25,39.88687,7.83354,-0.00001,,,,,380955.762,754.1281445
305.3,39.89484,7.82828,-0.00001,,,,,380699.961,754.2788307
305.35,39.90359,7.82122,0,,,,,380356.6235,754.4442641
305.4,39.91203,7.82553,-0.00001,,,,,380566.2247,754.6038365
305.45,39.91999,7.82302,-0.00001,,,,,380444.16,754.7543336
305.5,39.92843,7.81858,-0.00001,,,,,380228.2367,754.913906
305.55,39.93702,7.827,-0.00001,,,,,380637.7128,755.0763143
305.6,39.94515,7.8055,-0.00001,,,,,379592.1384,755.2300256
305.65,39.95328,7.83053,-0.00001,,,,,380809.3816,755.3837369
305.7,39.96202,7.8379,-0.00001,,,,,381167.7948,755.5489812
305.75,39.97031,7.84284,-0.00001,,,,,381408.0337,755.7057176
305.8,39.97827,7.82173,-0.00001,,,,,380381.4255,755.8562147
305.85,39.98687,7.83471,-0.00001,,,,,381012.6607,756.0188121
305.9,39.99546,7.83918,-0.00001,,,,,381230.0429,756.1812205
305.95,40.00327,7.83121,-0.00001,,,,,380842.4509,756.3288816
306,40.0114,7.84417,-0.00001,,,,,381472.7134,756.4825929
306.05,40.02031,7.82117,-0.00001,,,,,380354.192,756.6510514
306.1,40.02874,7.8173,-0.00001,,,,,380165.9886,756.8104347
306.15,40.03656,7.83969,0,,,,,381254.8449,756.9582849
306.2,40.04484,7.83904,-0.00001,,,,,381223.2345,757.1148322
306.25,40.0539,7.85081,0,,,,,381795.6257,757.2861267
306.3,40.06187,7.84233,-0.00001,,,,,381383.2317,757.4368129
306.35,40.06984,7.84599,-0.00001,,,,,381561.2225,757.5874991
306.4,40.07843,7.82741,-0.00001,,,,,380657.6517,757.7499074
306.45,40.08718,7.86002,-0.00001,,,,,382243.5206,757.9153409
306.5,40.09499,7.83778,0,,,,,381161.959,758.063002
306.55,40.10328,7.85651,-0.00001,,,,,382072.8245,758.2197383
306.6,40.11203,7.85502,-0.00001,,,,,382000.3638,758.3851718
306.65,40.12031,7.83464,0,,,,,381009.2565,758.541719
306.7,40.12843,7.86,-0.00001,,,,,382242.548,758.6952413
306.75,40.13687,7.8435,-0.00001,,,,,381440.1304,758.8548136
306.8,40.14546,7.86453,0,,,,,382462.8481,759.017222
306.85,40.15327,7.85612,-0.00001,,,,,382053.8583,759.1648831
306.9,40.16171,7.85422,-0.00001,,,,,381961.4587,759.3244554
306.95,40.1703,7.86137,0,,,,,382309.1729,759.4868638
307,40.17874,7.87137,-0.00001,,,,,382795.4866,759.6464361
307.05,40.18655,7.84905,0,,,,,381710.0345,759.7940973
307.1,40.19515,7.85629,-0.00001,,,,,382062.1256,759.9566947
307.15,40.20374,7.85693,-0.00001,,,,,382093.2497,760.1191031
307.2,40.21171,7.87382,0,,,,,382914.6335,760.2697893
307.25,40.21968,7.84174,-0.00001,,,,,381354.5392,760.4204755
307.3,40.22874,7.87877,0,,,,,383155.3587,760.59177
307.35,40.23718,7.86151,0,,,,,382315.9813,760.7513423
307.4,40.24483,7.87446,-0.00001,,,,,382945.7575,760.8959784
307.45,40.25327,7.87472,0,,,,,382958.4017,761.0555507
307.5,40.26218,7.86536,-0.00001,,,,,382503.2121,761.2240092
307.55,40.27046,7.86197,-0.00001,,,,,382338.3518,761.3805565
307.6,40.27812,7.88098,0,,,,,383262.8341,761.5253817
307.65,40.28687,7.86441,-0.00001,,,,,382457.0123,761.6908151
307.7,40.29562,7.87941,0,,,,,383186.4828,761.8562485
307.75,40.30343,7.87706,0,,,,,383072.1991,762.0039096
307.8,40.31156,7.89044,-0.00001,,,,,383722.8868,762.1576209
307.85,40.32031,7.88087,-0.00001,,,,,383257.4846,762.3230543
307.9,40.32874,7.87727,-0.00001,,,,,383082.4117,762.4824376
307.95,40.33671,7.88334,-0.00001,,,,,383377.6041,762.6331238
308,40.34499,7.88978,0,,,,,383690.7901,762.7896711
308.05,40.35374,7.89077,-0.00001,,,,,383738.9351,762.9551045
308.1,40.36171,7.89014,-0.00001,,,,,383708.2974,763.1057907
308.15,40.36984,7.86802,-0.00001,,,,,382632.5715,763.259502
308.2,40.37859,7.87748,-0.00001,,,,,383092.6243,763.4249354
308.25,40.38687,7.89786,0,,,,,384083.7315,763.5814827
308.3,40.39499,7.87984,-0.00001,,,,,383207.3943,763.7350049
308.35,40.40343,7.89321,-0.00001,,,,,383857.5957,763.8945773
308.4,40.41218,7.8877,-0.00001,,,,,383589.6369,764.0600107
308.45,40.42015,7.88915,-0.00001,,,,,383660.1523,764.2106969
308.5,40.42827,7.8885,0,,,,,383628.5419,764.3642191
308.55,40.43702,7.90498,-0.00001,,,,,384429.9869,764.5296525
308.6,40.44562,7.90275,-0.00001,,,,,384321.5389,764.69225
308.65,40.45327,7.90525,-0.00001,,,,,384443.1173,764.836886
308.7,40.46156,7.89587,-0.00001,,,,,383986.9551,764.9936224
308.75,40.47046,7.89076,-0.00001,,,,,383738.4488,765.1618918
308.8,40.4789,7.91649,0,,,,,384989.7339,765.3214641
308.85,40.48656,7.88348,-0.00001,,,,,383384.4125,765.4662893
308.9,40.49515,7.89818,0,,,,,384099.2936,765.6286976
308.95,40.50374,7.89692,-0.00001,,,,,384038.0181,765.791106
309,40.51171,7.91349,-0.00001,,,,,384843.8398,765.9417922
309.05,40.51999,7.90075,-0.00001,,,,,384224.2762,766.0983395
309.1,40.52859,7.90026,-0.00001,,,,,384200.4468,766.2609369
309.15,40.53703,7.91298,-0.00001,,,,,384819.0378,766.4205092
309.2,40.54499,7.89653,0,,,,,384019.0518,766.5710064
309.25,40.55343,7.90611,-0.00001,,,,,384484.9403,766.7305787
309.3,40.56203,7.91618,-0.00001,,,,,384974.6582,766.8931762
309.35,40.57015,7.91714,-0.00001,,,,,385021.3443,767.0466984
309.4,40.57843,7.91132,-0.00001,,,,,384738.3097,767.2032456
309.45,40.58702,7.91285,0,,,,,384812.7157,767.365654
309.5,40.5953,7.90912,-0.00001,,,,,384631.3207,767.5222013
309.55,40.60328,7.91588,-0.00001,,,,,384960.0688,767.6730766
309.6,40.61187,7.9075,0,,,,,384552.5379,767.8354849
309.65,40.62046,7.90367,-0.00001,,,,,384366.2798,767.9978933
309.7,40.62859,7.91305,-0.00001,,,,,384822.442,768.1516045
309.75,40.63655,7.9323,-0.00001,,,,,385758.5958,768.3021017
309.8,40.64531,7.91217,-0.00001,,,,,384779.6464,768.4677242
309.85,40.6539,7.91913,-0.00001,,,,,385118.1207,768.6301325
309.9,40.66156,7.92517,-0.00001,,,,,385411.8542,768.7749577
309.95,40.66999,7.93272,0,,,,,385779.021,768.9343409
310,40.67874,7.92615,0,,,,,385459.5129,769.0997744
310.05,40.68671,7.92664,-0.00001,,,,,385483.3423,769.2504606
310.1,40.69484,7.92192,-0.00001,,,,,385253.8022,769.4041718
310.15,40.70343,7.94065,-0.00001,,,,,386164.6678,769.5665802
310.2,40.71218,7.92427,-0.00001,,,,,385368.086,769.7320136
310.25,40.72015,7.93116,0,,,,,385703.1561,769.8826998
310.3,40.72828,7.93303,-0.00001,,,,,385794.0967,770.0364111
310.35,40.73703,7.93601,0,,,,,385939.0182,770.2018445
310.4,40.74515,7.92448,-0.00001,,,,,385378.2985,770.3553667
310.45,40.75328,7.93821,-0.00001,,,,,386046.0072,770.509078
310.5,40.76171,7.93147,0,,,,,385718.2318,770.6684613
310.55,40.77031,7.92847,-0.00001,,,,,385572.3377,770.8310587
310.6,40.77827,7.94724,0,,,,,386485.1485,770.9815559
310.65,40.78671,7.93654,0,,,,,385964.7928,771.1411282
310.7,40.79546,7.94291,-0.00001,,,,,386274.5746,771.3065616
310.75,40.80374,7.93893,0,,,,,386081.0218,771.4631089
310.8,40.81156,7.9578,-0.00001,,,,,386998.6957,771.6109591
310.85,40.82015,7.94172,-0.00001,,,,,386216.7033,771.7733675
310.9,40.82874,7.95586,0,,,,,386904.3509,771.9357758
310.95,40.83671,7.94747,-0.00001,,,,,386496.3337,772.086462
311,40.84468,7.94894,-0.00001,,,,,386567.8218,772.2371482
311.05,40.85374,7.94127,0,,,,,386194.8192,772.4084427
311.1,40.86218,7.94968,-0.00001,,,,,386603.809,772.5680151
311.15,40.86983,7.92628,0,,,,,385465.835,772.7126512
311.2,40.87827,7.96646,0,,,,,387419.8433,772.8722235
311.25,40.88718,7.93964,-0.00001,,,,,386115.5501,773.040682
311.3,40.89531,7.94643,0,,,,,386445.7571,773.1943933
311.35,40.90312,7.95749,-0.00001,,,,,386983.62,773.3420544
311.4,40.91187,7.96598,-0.00001,,,,,387396.5003,773.5074878
311.45,40.92062,7.94288,0,,,,,386273.1157,773.6729213
311.5,40.92843,7.96433,-0.00001,,,,,387316.2585,773.8205824
311.55,40.93655,7.96733,0,,,,,387462.1526,773.9741046
311.6,40.9453,7.97503,0,,,,,387836.6142,774.139538
311.65,40.95374,7.9591,-0.00001,,,,,387061.9165,774.2991104
311.7,40.96171,7.95862,0,,,,,387038.5734,774.4497966
311.75,40.96999,7.97464,0,,,,,387817.6479,774.6063439
311.8,40.97874,7.97252,-0.00001,,,,,387714.5494,774.7717773
311.85,40.98671,7.97166,0,,,,,387672.7265,774.9224635
311.9,40.995,7.97702,-0.00001,,,,,387933.3906,775.0791998
311.95,41.00359,7.97039,-0.00001,,,,,387610.9646,775.2416082
312,41.01203,7.97476,-0.00001,,,,,387823.4837,775.4011805
312.05,41.01984,7.94717,-0.00001,,,,,386481.7443,775.5488417
312.1,41.02858,7.97923,-0.00001,,,,,388040.8659,775.714086
312.15,41.03733,7.98703,-0.00001,,,,,388420.1906,775.8795195
312.2,41.04515,7.9754,-0.00001,,,,,387854.6078,776.0273697
312.25,41.05312,7.99057,0,,,,,388592.3456,776.1780559
312.3,41.06202,7.9848,0,,,,,388311.7426,776.3463253
312.35,41.07062,7.97839,0,,,,,388000.0156,776.5089227
312.4,41.07843,7.99004,-0.00001,,,,,388566.571,776.6565839
312.45,41.08656,7.97921,-0.00001,,,,,388039.8933,776.8102951
312.5,41.09562,7.98633,-0.00001,,,,,388386.1486,776.9815896
312.55,41.10374,7.96983,-0.00001,,,,,387583.7311,777.1351118
312.6,41.11155,7.98233,0,,,,,388191.6231,777.282773
312.65,41.12015,7.99957,-0.00001,,,,,389030.0279,777.4453704
312.7,41.1289,7.99885,-0.00001,,,,,388995.0133,777.6108038
312.75,41.13671,7.99084,-0.00001,,,,,388605.4761,777.758465
312.8,41.14484,7.97903,-0.00001,,,,,388031.1396,777.9121762
312.85,41.15359,7.99573,-0.00001,,,,,388843.2835,778.0776097
312.9,41.16203,7.98567,0,,,,,388354.0519,778.237182
312.95,41.16999,7.99133,-0.00001,,,,,388629.3055,778.3876791
313,41.17843,7.99794,0,,,,,388950.7588,778.5472515
313.05,41.18703,8.00144,0,,,,,389120.9686,778.7098489
313.1,41.195,8.00263,-0.00001,,,,,389178.8399,778.8605351
313.15,41.20343,7.9956,-0.00001,,,,,388836.9614,779.0199184
313.2,41.21202,7.98595,-0.00001,,,,,388367.6687,779.1823268
313.25,41.22031,8.0036,-0.00001,,,,,389226.0123,779.3390631
313.3,41.22828,8.00771,0,,,,,389425.8873,779.4897493
313.35,41.23687,8.00554,0,,,,,389320.3572,779.6521577
313.4,41.24546,7.99192,0,,,,,388657.998,779.814566
313.45,41.25343,7.99035,-0.00001,,,,,388581.6467,779.9652522
313.5,41.26156,8.00045,-0.00001,,,,,389072.8235,780.1189635
313.55,41.27046,8.01054,-0.00001,,,,,389563.514,780.2872329
